-9.8,0.6,15372.20367371322
-9.8,0.7,15406.66273734739
-9.8,0.8,15478.074540852309
-9.8,0.9,15478.246677699857
-9.8,1.0,15621.510724774078
-9.8,1.1,15563.999495733826
-9.8,1.2,15512.567110667029
-9.8,1.3,15701.929212790757
-9.8,1.4,15718.580782340936
-9.8,1.5,15534.373538622514
-9.8,1.6,15587.503599464699
-9.8,1.7,15812.285897328635
-9.8,1.8,15754.785570214122
-9.8,1.9,15581.339515921747
-9.8,2.0,15857.198670800557
-9.8,2.1,15791.828032765052
-9.8,2.2,15629.092760538073
-9.8,2.3,15853.772594911881
-9.8,2.4,15884.583074667575
-9.8,2.5,15762.04704624198
-9.8,2.6,15777.163144615897
-9.8,2.7,15933.62415593904
-9.8,2.8,15733.437814296585
-9.8,2.9,15813.230575019163
-9.8,3.0,15982.234298101188
-9.8,3.1,15799.040214869938
-9.8,3.2,15841.35479703552
-9.8,3.3,15952.075167261179
-9.8,3.4,15872.342383236644
-9.8,3.5,15876.364900170947
-9.8,3.6,15904.31635399936
-9.8,3.7,15951.15681699661
-9.8,3.8,15911.208061267018
-9.8,3.9,15813.884315414774
-9.8,4.0,15959.559347553102
-9.8,4.1,15863.205873151095
-9.8,4.2,15945.610842710797
-9.8,4.3,15820.418264082216
-9.8,4.4,15862.072315754302
-9.8,4.5,16031.80667084565
-9.8,4.6,15750.17062643016
-9.8,4.7,15835.78208932312
-9.8,4.8,16062.544033802289
-9.8,4.9,15884.746951008468
-9.8,5.0,15756.566605942244
-9.8,5.1,15965.609266595704
-9.8,5.2,16003.315562136026
-9.8,5.3,15844.691375312155
-9.8,5.4,15702.317633820167
-9.8,5.5,16061.68080446353
-9.8,5.6,16036.14736508217
-9.8,5.7,15789.889166355419
-9.8,5.8,15740.908565397503
-9.8,5.9,16100.745597968315
-9.8,6.0,16002.389965002325
-9.8,6.1,15826.935609900742
-9.8,6.2,15713.990328683674
-9.8,6.3,16170.229783883424
-9.8,6.4,15948.334105033153
-9.8,6.5,15757.469978467345
-9.8,6.6,15837.889534631842
-9.8,6.7,16198.130723753526
-9.8,6.8,15946.443549852096
-9.8,6.9,15836.506493826759
-9.8,7.0,15931.452147374352
-9.8,7.1,16180.282592790578
-9.8,7.2,15896.859281219979
-9.8,7.3,15923.095341345354
-9.8,7.4,15979.218188427747
-9.8,7.5,16234.876153374187
-9.8,7.6,15942.513930923447
-9.8,7.7,16014.420353922183
-9.8,7.8,16037.78707195938
-9.8,7.9,16185.512130830859
-9.8,8.0,15974.828721660435
-9.8,8.1,16102.836318671143
-9.8,8.2,16131.45587942663
-9.8,8.3,16251.462433214547
-9.8,8.4,16096.784055153637
-9.8,8.5,16042.701035303093
-9.8,8.6,16229.083008412548
-9.8,8.7,16230.429278348607
-9.8,8.8,16140.943251955918
-9.8,8.9,16169.460362875068
-9.8,9.0,16172.839825086498
-9.8,9.1,16350.266441759482
-9.8,9.2,16274.491155290896
-9.8,9.3,16246.339498793193
-9.8,9.4,16258.063599594796
-9.8,9.5,16303.884549761244
-9.8,9.6,16313.516229501334
-9.8,9.7,16355.779974095272
-9.8,9.8,16382.919222976483
-9.8,9.9,16328.061906270343
-9.7,-10.0,16579.615267482266
-9.7,-9.9,16545.322697470507
-9.7,-9.8,16510.054033530312
-9.7,-9.7,16473.716549695193
-9.7,-9.6,16436.34430119387
-9.7,-9.5,16398.129018378513
-9.7,-9.4,16359.494688575638
-9.7,-9.3,16321.152304633793
-9.7,-9.2,16283.951326215845
-9.7,-9.1,16248.394277612118
-9.7,-9.0,16214.213900498178
-9.7,-8.9,16180.586141382013
-9.7,-8.8,16146.674845089505
-9.7,-8.7,16111.913511499051
-9.7,-8.6,16076.003997666614
-9.7,-8.5,16038.848754573291
-9.7,-8.4,16000.534494324595
-9.7,-8.3,15961.401912559495
-9.7,-8.2,15922.17707784374
-9.7,-8.1,15883.968109528974
-9.7,-8.0,15847.736437471114
-9.7,-7.9,15813.452053752726
-9.7,-7.8,15780.10289538669
-9.7,-7.7,15746.543278781217
-9.7,-7.6,15712.012456586584
-9.7,-7.5,15676.134985406328
-9.7,-7.4,15638.805330656383
-9.7,-7.3,15600.172378931935
-9.7,-7.2,15560.782441405372
-9.7,-7.1,15521.809159272885
-9.7,-7.0,15484.859443037749
-9.7,-6.9,15450.718852921194
-9.7,-6.8,15418.425951954481
-9.7,-6.7,15386.321826443387
-9.7,-6.6,15353.229518914053
-9.7,-6.5,15318.577704984176
-9.7,-6.4,15282.176471489694
-9.7,-6.3,15244.144916442556
-9.7,-6.2,15205.124766815581
-9.7,-6.1,15166.734119539116
-9.7,-6.0,15131.32096264845
-9.7,-5.9,15099.664332646638
-9.7,-5.8,15069.85055889011
-9.7,-5.7,15039.627017231804
-9.7,-5.6,15007.777769602142
-9.7,-5.5,14973.825813554278
-9.7,-5.4,14937.664914323332
-9.7,-5.3,14899.612962635887
-9.7,-5.2,14861.071421644638
-9.7,-5.1,14825.334875319213
-9.7,-5.0,14795.08334155505
-9.7,-4.9,14768.172352717347
-9.7,-4.8,14740.997458414718
-9.7,-4.7,14711.77670642014
-9.7,-4.6,14679.930695841667
-9.7,-4.5,14645.271892977777
-9.7,-4.4,14607.902691708936
-9.7,-4.3,14569.237613341602
-9.7,-4.2,14534.382618423686
-9.7,-4.1,14508.248685495148
-9.7,-4.0,14488.059835687183
-9.7,-3.9,14473.656661485385
-9.7,-3.8,14466.983281423189
-9.7,-3.7,14458.97314427238
-9.7,-3.6,14437.597722881368
-9.7,-3.5,14407.752905421949
-9.7,-3.4,14412.023433993683
-9.7,-3.3,14419.7707901447
-9.7,-3.2,14401.522017713076
-9.7,-3.1,14381.801021399853
-9.7,-3.0,14388.755784996267
-9.7,-2.9,14464.210867364343
-9.7,-2.8,14456.126939536896
-9.7,-2.7,14421.04255723476
-9.7,-2.6,14373.370875207971
-9.7,-2.5,14379.451441701296
-9.7,-2.4,14361.095837014116
-9.7,-2.3,14340.330285574035
-9.7,-2.2,14344.56449910552
